,Date,Open,Close,High,Low,Volume
1375,2022-06-13 22:59:00,22613.0,22596.0,22623.11084612,22559.0,49.26821822
1374,2022-06-13 23:00:00,22596.0,22557.0,22659.0,22555.0,16.57373134
1373,2022-06-13 23:01:00,22562.4036793,22556.33623357,22616.0,22555.0,1.53966129
1372,2022-06-13 23:02:00,22558.76321186,22536.0,22565.0,22526.0,6.28574785
1371,2022-06-13 23:03:00,22527.0,22454.0,22549.0,22450.0,27.3007595
1370,2022-06-13 23:04:00,22459.0,22368.0,22470.0,22357.0,18.49973487
1369,2022-06-13 23:05:00,22362.17797032,22445.0,22527.0,22362.17797032,42.06933078
1368,2022-06-13 23:06:00,22445.0,22398.0,22514.0,22396.0,8.39462734
1367,2022-06-13 23:07:00,22412.0,22380.0,22469.0,22380.0,9.57904622
1366,2022-06-13 23:08:00,22381.0,22349.0,22402.0,22316.0,13.65247664
1365,2022-06-13 23:09:00,22365.0,22339.0,22368.0,22323.0,4.11430256
1364,2022-06-13 23:10:00,22340.0,22409.0,22431.0,22331.0,7.17078328
1363,2022-06-13 23:11:00,22424.0,22416.0,22424.0,22370.81750533,2.06729338
1362,2022-06-13 23:12:00,22417.0,22327.10620804,22419.0,22317.0,3.34329177
1361,2022-06-13 23:13:00,22336.0,22265.0,22336.0,22259.0,23.28808707
1360,2022-06-13 23:14:00,22264.0,22233.0,22281.0,22222.0,39.284517799999996
1359,2022-06-13 23:15:00,22235.97209584,22167.0,22262.0,22151.0,95.00338382
1358,2022-06-13 23:16:00,22175.0,22143.0,22183.0,22127.0,30.50798088
1357,2022-06-13 23:17:00,22148.0,22088.0,22148.0,22068.0,57.704037050000004
1356,2022-06-13 23:18:00,22088.0,22159.0,22200.0,22062.0,25.234738019999998
1355,2022-06-13 23:19:00,22161.0,22290.0,22315.0,22161.0,14.57982183
1354,2022-06-13 23:20:00,22298.0,22396.0,22447.0,22298.0,21.77675694
1353,2022-06-13 23:21:00,22402.0,22413.0,22491.0,22398.0,18.12150005
1352,2022-06-13 23:22:00,22405.0,22388.86563162,22438.61596986,22386.43878585,3.34524918
1351,2022-06-13 23:23:00,22381.0,22410.0,22423.0,22379.15824855,3.32807645
1350,2022-06-13 23:24:00,22421.0,22397.3595918,22430.0,22396.0,2.9380103
1349,2022-06-13 23:25:00,22391.29247738,22300.0,22391.29247738,22296.0,11.72583626
1348,2022-06-13 23:26:00,22304.0,22233.0,22325.0,22220.0,32.87454519
1347,2022-06-13 23:27:00,22242.0,22136.0,22272.0,22108.6469583,25.61612733
1346,2022-06-13 23:28:00,22140.0,22157.0,22157.0,22093.0,25.74266644
1345,2022-06-13 23:29:00,22143.0,22190.0,22247.0,22143.0,8.281716340000001
1344,2022-06-13 23:30:00,22183.64993627,22220.0,22234.0,22119.0,9.10961415
1343,2022-06-13 23:31:00,22225.0,22115.0,22244.0,22104.75207866,14.25171574
1342,2022-06-13 23:32:00,22107.0,22022.0,22107.0,22022.0,29.35484824
1341,2022-06-13 23:33:00,22023.0,22166.0,22168.0,21953.0,144.82602687
1340,2022-06-13 23:34:00,22161.0,22166.0,22242.0,22142.0,20.44856741
1339,2022-06-13 23:35:00,22174.0,22312.0,22368.0,22174.0,21.30893889
1338,2022-06-13 23:36:00,22307.0,22218.0,22363.0,22212.0,10.41127498
1337,2022-06-13 23:37:00,22224.0,22259.0,22267.40304667,22195.0,3.27372764
1336,2022-06-13 23:38:00,22257.0,22195.0,22257.0,22193.0,1.57195279
1335,2022-06-13 23:39:00,22229.77483765,22207.0,22251.0,22200.0,5.27674462
1334,2022-06-13 23:40:00,22211.13019066,22330.0,22351.0,22193.0,20.61877143
1333,2022-06-13 23:41:00,22328.42907569,22323.0,22335.0,22274.0,1.82727526
1332,2022-06-13 23:42:00,22325.0,22281.0,22347.0,22276.0,7.8919596
1331,2022-06-13 23:43:00,22287.0,22264.0,22317.16938763,22255.0,9.79392478
1330,2022-06-13 23:44:00,22259.0,22308.0,22308.0,22253.0,2.15342944
1329,2022-06-13 23:45:00,22309.0,22473.0,22473.0,22284.0,34.43306131
1328,2022-06-13 23:46:00,22465.0,22488.0,22509.77089807,22424.0,5.55492876
1327,2022-06-13 23:47:00,22508.90033169,22438.0,22518.57741695,22433.0,10.264736
1326,2022-06-13 23:48:00,22424.0,22481.0,22494.0,22417.0,9.32010288
1325,2022-06-13 23:49:00,22487.0,22527.68987342,22527.68987342,22474.0,9.72818292
1324,2022-06-13 23:50:00,22529.0,22428.0,22552.0,22426.0,16.15073237
1323,2022-06-13 23:51:00,22429.83844104,22476.0,22476.0,22383.0,25.08035009
1322,2022-06-13 23:52:00,22480.0,22462.0,22504.91730077,22462.0,11.16472824
1321,2022-06-13 23:53:00,22454.0,22479.0,22481.0,22442.0,8.78124051
1320,2022-06-13 23:54:00,22479.0,22534.0,22542.0,22466.0,7.71503517
1319,2022-06-13 23:55:00,22535.0,22497.07037772,22538.0,22484.0,8.18429653
1318,2022-06-13 23:56:00,22498.0,22485.0,22521.0,22476.0,20.31046949
1317,2022-06-13 23:57:00,22491.198994,22465.0,22510.0,22465.0,9.79973179
1316,2022-06-13 23:58:00,22466.0,22467.0,22471.0,22443.51342004,7.89476546
1315,2022-06-13 23:59:00,22472.0,22500.0,22512.0,22453.0,14.48818503
1314,2022-06-14 00:00:00,22500.0,22389.0,22500.0,22378.0,7.09159908
1313,2022-06-14 00:01:00,22368.0,22448.0,22457.0,22323.0,7.52027312
1312,2022-06-14 00:02:00,22455.41251043,22511.0,22530.0,22452.0,24.377209530000002
1311,2022-06-14 00:03:00,22513.72743811,22424.0,22513.72743811,22358.0,21.3692489
1310,2022-06-14 00:04:00,22421.04835661,22422.0,22452.0,22414.0,16.79200835
1309,2022-06-14 00:05:00,22423.0,22492.0,22517.0,22392.93223076,23.15594279
1308,2022-06-14 00:06:00,22495.0,22540.0,22595.0,22480.0,18.70418838
1307,2022-06-14 00:07:00,22518.0,22577.0,22580.0,22506.0,12.69503935
1306,2022-06-14 00:08:00,22574.0,22603.0,22606.0,22551.0,10.02264349
1305,2022-06-14 00:09:00,22607.0,22754.0,22770.0,22607.0,37.25710338
1304,2022-06-14 00:10:00,22753.0,22697.0,22800.0,22697.0,15.00270428
1303,2022-06-14 00:11:00,22700.0,22677.0,22746.0,22677.0,17.17578398
1302,2022-06-14 00:12:00,22678.0,22693.0,22736.0,22678.0,3.20277398
1301,2022-06-14 00:13:00,22706.0,22680.0,22737.0,22680.0,1.86508483
1300,2022-06-14 00:14:00,22698.0,22716.48981028,22749.0,22698.0,5.74535981
1299,2022-06-14 00:15:00,22711.63611875,22614.0,22711.6541626,22592.0,13.04978176
1298,2022-06-14 00:16:00,22599.0,22542.0,22600.0,22495.0,7.22509444
1297,2022-06-14 00:17:00,22550.0,22519.0,22556.0,22477.0,4.37069054
1296,2022-06-14 00:18:00,22545.0,22534.0,22571.0,22534.0,2.53306826
1295,2022-06-14 00:19:00,22535.0,22562.0,22564.0,22511.0,11.75244653
1294,2022-06-14 00:20:00,22543.14899613,22482.0,22543.14899613,22482.0,5.04835557
1293,2022-06-14 00:21:00,22482.0,22425.0,22485.0,22403.0,2.47298749
1292,2022-06-14 00:22:00,22422.0,22460.0,22470.0,22422.0,14.86018626
1291,2022-06-14 00:23:00,22460.0,22427.0,22465.0,22426.0,2.86777347
1290,2022-06-14 00:24:00,22426.0,22371.0,22426.0,22358.0,18.68044919
1289,2022-06-14 00:25:00,22368.0,22304.0,22369.0,22293.0,4.24495753
1288,2022-06-14 00:26:00,22302.0,22278.0,22304.89853693,22273.0,7.34115102
1287,2022-06-14 00:27:00,22284.0,22287.0,22325.60964499,22283.0,7.42806448
1286,2022-06-14 00:28:00,22307.0,22307.0,22343.0,22303.0,4.98427383
1285,2022-06-14 00:29:00,22313.0,22341.0,22362.0,22300.0,20.67717425
1284,2022-06-14 00:30:00,22337.0,22292.0,22337.0,22290.0,3.15934611
1283,2022-06-14 00:31:00,22301.0,22350.0,22361.0,22301.0,11.87018292
1282,2022-06-14 00:32:00,22350.0,22443.0,22443.0,22350.0,10.89460741
1281,2022-06-14 00:33:00,22441.0,22400.0,22460.0,22400.0,3.9678994
1280,2022-06-14 00:34:00,22418.0,22453.0,22479.0,22418.0,3.78538745
1279,2022-06-14 00:35:00,22461.0,22431.0,22481.0,22430.0,4.7370370600000005
1278,2022-06-14 00:36:00,22443.0,22440.0,22443.0,22420.0,3.88424537
1277,2022-06-14 00:37:00,22441.84703658,22400.0,22475.0,22391.04727249,5.52423855
1276,2022-06-14 00:38:00,22395.0,22351.0,22395.0,22342.0,5.71026726
1275,2022-06-14 00:39:00,22351.0,22285.0,22351.0,22284.27746489,9.55121123
1274,2022-06-14 00:40:00,22285.0,22255.0,22316.0,22254.0,17.98662694
1273,2022-06-14 00:41:00,22272.0,22307.0,22335.0,22272.0,2.17125527
1272,2022-06-14 00:42:00,22312.0,22347.0,22365.0,22307.0,13.8085916
1271,2022-06-14 00:43:00,22350.0,22386.0,22424.64616299,22350.0,13.93251244
1270,2022-06-14 00:44:00,22385.0,22386.0,22422.0,22376.0,8.21202508
1269,2022-06-14 00:45:00,22380.0,22309.0,22380.0,22305.0,12.36142693
1268,2022-06-14 00:46:00,22307.0,22322.0,22322.0,22275.0,15.17347557
1267,2022-06-14 00:47:00,22324.47135577,22301.0,22338.0,22301.0,5.1493027
1266,2022-06-14 00:48:00,22306.0,22260.0,22306.0,22238.0,9.33291869
1265,2022-06-14 00:49:00,22261.0,22217.0,22277.0,22216.0,3.0127700600000002
1264,2022-06-14 00:50:00,22219.0,22241.0,22244.0,22205.0,6.20363909
1263,2022-06-14 00:51:00,22235.0,22211.0,22255.0,22204.3912758,3.6614633899999998
1262,2022-06-14 00:52:00,22211.0,22184.0,22218.0,22180.0,8.54338709
1261,2022-06-14 00:53:00,22186.0,22125.41556804,22197.0,22125.41556804,28.71360034
1260,2022-06-14 00:54:00,22135.0,22087.0,22155.0,22072.0,11.88944669
1259,2022-06-14 00:55:00,22087.0,22022.0,22101.0,22022.0,26.90240675
1258,2022-06-14 00:56:00,22043.0,22029.0,22108.91588524,22027.0,4.3543636
1257,2022-06-14 00:57:00,22034.0,21963.0,22036.0,21950.0,20.66772659
1256,2022-06-14 00:58:00,21953.0,21899.45934647,22027.0,21872.0,26.68842264
1255,2022-06-14 00:59:00,21886.78086912,21768.94560905,21901.0,21768.94560905,40.05928175
1254,2022-06-14 01:00:00,21773.0,21838.0,21870.83194398,21759.0,79.0173419
1253,2022-06-14 01:01:00,21838.0,21806.0,21899.0,21793.0,18.51873871
1252,2022-06-14 01:02:00,21799.0,21726.0,21820.0,21726.0,108.70287
1251,2022-06-14 01:03:00,21731.0,21735.0,21758.0,21680.0,25.99005868
1250,2022-06-14 01:04:00,21738.0,21732.0,21796.0,21712.0,10.70603156
1249,2022-06-14 01:05:00,21726.0,21582.0,21726.0,21546.0,56.84094248
1248,2022-06-14 01:06:00,21599.0,21652.26585001,21688.0,21599.0,4.84736288
1247,2022-06-14 01:07:00,21646.0,21632.0,21732.06190402,21632.0,9.10103276
1246,2022-06-14 01:08:00,21629.0,21624.0,21639.0,21573.0,7.27298932
1245,2022-06-14 01:09:00,21614.59282754,21569.0,21620.0,21491.0,227.43627684
1244,2022-06-14 01:10:00,21568.0,21668.0,21717.0,21516.0,54.56128273
1243,2022-06-14 01:11:00,21669.0,21765.0,21804.0,21662.0,53.30104956
1242,2022-06-14 01:12:00,21763.0,21785.0,21795.0,21719.0,8.33734519
1241,2022-06-14 01:13:00,21782.0,21694.0,21816.0,21694.0,8.05028425
1240,2022-06-14 01:14:00,21691.0,21643.0,21710.0,21633.0,8.02659111
1239,2022-06-14 01:15:00,21632.0,21571.0,21678.0,21571.0,7.70770791
1238,2022-06-14 01:16:00,21580.0,21570.0,21619.0,21540.0,13.40749088
1237,2022-06-14 01:17:00,21583.0,21643.0,21662.0,21576.0,8.73480852
1236,2022-06-14 01:18:00,21622.83631947,21612.0,21639.0,21569.0,55.45577368
1235,2022-06-14 01:19:00,21609.0,21519.58700273,21615.0,21519.58700273,7.37465629
1234,2022-06-14 01:20:00,21520.0,21523.0,21599.0,21500.0,47.49021733
1233,2022-06-14 01:21:00,21520.0,21513.0,21577.0,21440.0,59.13443684
1232,2022-06-14 01:22:00,21513.0,21482.0,21581.0,21446.7051321,43.70897265
1231,2022-06-14 01:23:00,21483.0,21445.0,21496.0,21438.0,17.93088449
1230,2022-06-14 01:24:00,21436.98754935,21459.0,21469.0,21400.0,18.52696602
1229,2022-06-14 01:25:00,21437.0,21361.0,21441.0,21361.0,17.07541208
1228,2022-06-14 01:26:00,21362.0,21300.0,21412.0,21300.0,28.88379082
1227,2022-06-14 01:27:00,21301.0,21243.0,21308.0,21199.0,129.87921959
1226,2022-06-14 01:28:00,21246.52256221,21173.0,21319.0,21173.0,73.66577986
1225,2022-06-14 01:29:00,21178.0,21179.0,21238.0,21170.0,43.479644210000004
1224,2022-06-14 01:30:00,21185.0,21286.0,21339.56548443,21128.0,90.29467445
1223,2022-06-14 01:31:00,21278.0,21318.0,21354.0,21239.0,15.67669909
1222,2022-06-14 01:32:00,21350.0,21390.0,21390.0,21309.0,2.61629063
1221,2022-06-14 01:33:00,21393.0,21291.0,21396.0,21279.0,13.54493628
1220,2022-06-14 01:34:00,21280.0,21219.0,21282.0,21202.0,11.01997935
1219,2022-06-14 01:35:00,21206.45082165,21192.0,21279.0,21192.0,13.54917053
1218,2022-06-14 01:36:00,21207.0,21112.0,21215.0,21112.0,19.88727303
1217,2022-06-14 01:37:00,21112.0,21111.0,21146.0,21096.0,29.19788753
1216,2022-06-14 01:38:00,21105.0,21132.0,21234.0,21097.0,13.60325105
1215,2022-06-14 01:39:00,21139.0,21084.0,21139.0,21084.0,8.81357502
1214,2022-06-14 01:40:00,21084.0,21068.0,21145.0,21057.0,24.86590289
1213,2022-06-14 01:41:00,21064.0,21020.0,21085.0,21005.0,26.17700718
1212,2022-06-14 01:42:00,21028.0,21126.0,21162.0,21011.0,29.72565848
1211,2022-06-14 01:43:00,21125.0,21040.0,21125.0,21035.0,23.46321515
1210,2022-06-14 01:44:00,21038.0,21030.0,21057.0,21019.0,8.05775994
1209,2022-06-14 01:45:00,21033.0,21111.0,21119.0,21033.0,15.81074297
1208,2022-06-14 01:46:00,21118.0,21270.0,21296.0,21118.0,13.85474979
1207,2022-06-14 01:47:00,21285.0,21333.0,21370.0,21275.0,17.72589554
1206,2022-06-14 01:48:00,21329.0,21304.0,21329.0,21232.0,17.50999701
1205,2022-06-14 01:49:00,21319.0,21230.0,21320.0,21230.0,8.68588829
1204,2022-06-14 01:50:00,21228.50719971,21156.0,21231.0,21144.0,17.05983105
1203,2022-06-14 01:51:00,21160.0,21094.0,21201.0,21091.0,19.69718917
1202,2022-06-14 01:52:00,21089.0,21043.0,21100.0,21027.0,6.93281136
1201,2022-06-14 01:53:00,21042.59067987,21030.0,21065.0,21017.0,8.5885296
1200,2022-06-14 01:54:00,21029.0,21016.0,21110.0,21016.0,11.15833594
1199,2022-06-14 01:55:00,21016.0,20984.0,21059.0,20968.0,64.18338069
1198,2022-06-14 01:56:00,20971.40428632,20902.0,20975.0,20898.0,20.1316544
1197,2022-06-14 01:57:00,20903.0,21080.0,21093.0,20889.0,69.3563147
1196,2022-06-14 01:58:00,21087.97280068,20924.0,21129.0,20920.0,20.10770886
1195,2022-06-14 01:59:00,20930.0,20877.0,20930.0,20869.0,8.90517509
1194,2022-06-14 02:00:00,20869.0,20911.0,20925.0,20859.0,6.59825149
1193,2022-06-14 02:01:00,20915.54853986,21024.0,21045.0,20915.54853986,15.487838290000001
1192,2022-06-14 02:02:00,21010.0,21046.0,21066.0,20981.0,4.79952135
1191,2022-06-14 02:03:00,21046.0,20955.0,21046.0,20943.0,16.72994989
1190,2022-06-14 02:04:00,20957.0,20919.19130593,20966.0,20919.19130593,7.53237382
1189,2022-06-14 02:05:00,20929.0,20967.0,20989.0,20876.0,8.04506263
1188,2022-06-14 02:06:00,20967.0,21053.93490604,21053.93490604,20915.0,5.80084779
1187,2022-06-14 02:07:00,21053.0,21420.0,21422.76176024,21034.0,26.5181727
1186,2022-06-14 02:08:00,21424.0,21366.0,21508.0,21336.0,54.580179
1185,2022-06-14 02:09:00,21364.0,21386.0,21453.0,21356.0,5.8525714
1184,2022-06-14 02:10:00,21387.0,21273.0,21399.0,21249.0,23.19978553
1183,2022-06-14 02:11:00,21267.37481032,21305.0,21305.0,21227.0,5.94066367
1182,2022-06-14 02:12:00,21296.0,21411.0,21429.0,21285.0,7.0091881
1181,2022-06-14 02:13:00,21398.0,21314.0,21465.0,21295.0,38.85876603
1180,2022-06-14 02:14:00,21313.0,21332.0,21371.0,21308.0,5.12677135
1179,2022-06-14 02:15:00,21328.0,21407.0,21445.0,21312.29135053,10.74599541
1178,2022-06-14 02:16:00,21393.35502987,21431.0,21449.0,21375.0,10.14430862
1177,2022-06-14 02:17:00,21419.0,21598.0,21633.0,21419.0,33.69501825
1176,2022-06-14 02:18:00,21598.0,21527.0,21625.0,21501.0,9.2586922
1175,2022-06-14 02:19:00,21522.0,21454.0,21522.0,21448.0,4.74344159
1174,2022-06-14 02:20:00,21443.14373148,21406.0,21443.14373148,21385.0,8.15136732
1173,2022-06-14 02:21:00,21404.0,21353.0,21405.0,21352.0,1.01413043
1172,2022-06-14 02:22:00,21351.0,21376.0,21410.35604993,21342.0,7.05760818
1171,2022-06-14 02:23:00,21376.0,21306.0,21376.0,21273.0,15.99200186
1170,2022-06-14 02:24:00,21297.0,21157.0,21297.0,21149.0,19.27475964
1169,2022-06-14 02:25:00,21170.0,21155.0,21214.0,21099.0,120.64053544
1168,2022-06-14 02:26:00,21138.0,21074.0,21138.0,21072.0,20.11040834
1167,2022-06-14 02:27:00,21072.0,20993.0,21143.0,20978.0,8.62709335
1166,2022-06-14 02:28:00,20995.0,20949.0,21022.0,20940.0,5.65009945
1165,2022-06-14 02:29:00,20950.0,21123.0,21129.0,20941.0,7.84738607
1164,2022-06-14 02:30:00,21109.0,21209.0,21279.0,21109.0,11.77207163
1163,2022-06-14 02:31:00,21202.0,21162.0,21202.0,21134.0,6.0501713
1162,2022-06-14 02:32:00,21161.0,21069.0,21161.0,21069.0,5.09701829
1161,2022-06-14 02:33:00,21078.0,21205.0,21220.0,21078.0,12.1614
1160,2022-06-14 02:34:00,21211.0,21251.0,21279.0,21211.0,6.47585009
1159,2022-06-14 02:35:00,21251.0,21154.0,21314.0,21125.0,23.26779942
1158,2022-06-14 02:36:00,21161.0,21135.0,21166.0,21071.0,14.71044884
1157,2022-06-14 02:37:00,21124.0,21181.81707717,21181.81707717,21076.10240957,7.27046491
1156,2022-06-14 02:38:00,21181.81707717,21287.0,21336.0,21181.81707717,10.59571146
1155,2022-06-14 02:39:00,21281.0,21287.0,21333.0,21273.0,8.25681279
1154,2022-06-14 02:40:00,21286.31663366,21195.0,21326.0,21188.0,16.27117302
1153,2022-06-14 02:41:00,21206.0,21324.0,21328.0,21156.0,7.68784371
1152,2022-06-14 02:42:00,21306.0,21291.0,21328.0,21259.0,5.41851009
1151,2022-06-14 02:43:00,21289.0,21368.0,21399.0,21289.0,6.09058078
1150,2022-06-14 02:44:00,21399.0,21492.0,21496.0,21380.0,31.50409662
1149,2022-06-14 02:45:00,21495.0,21551.0,21568.0,21433.0,29.093565990000002
1148,2022-06-14 02:46:00,21540.0,21502.88033835,21553.0,21462.0,4.37777514
1147,2022-06-14 02:47:00,21512.0,21410.0,21526.0,21398.0,5.87620237
1146,2022-06-14 02:48:00,21408.0,21554.0,21554.0,21400.0,34.78900178
1145,2022-06-14 02:49:00,21551.0,21571.0,21575.80029654,21494.0,6.76451884
1144,2022-06-14 02:50:00,21571.0,21728.0,21760.0,21500.0,33.83389624
1143,2022-06-14 02:51:00,21715.0,21636.0,21764.0,21624.0,10.99361846
1142,2022-06-14 02:52:00,21619.0,21623.0,21663.0,21554.0,11.36997509
1141,2022-06-14 02:53:00,21628.0,21661.0,21692.0,21628.0,6.34090925
1140,2022-06-14 02:54:00,21667.0,21568.0,21667.0,21555.0,7.65021736
1139,2022-06-14 02:55:00,21569.0,21526.0,21612.0,21523.0,3.30281691
1138,2022-06-14 02:56:00,21525.0,21464.0,21525.0,21464.0,5.59858746
1137,2022-06-14 02:57:00,21461.14279461,21480.0,21518.0,21450.0,7.22188073
1136,2022-06-14 02:58:00,21474.0,21524.0,21524.0,21456.0,4.32630957
1135,2022-06-14 02:59:00,21516.0,21543.0,21543.0,21481.0,2.77222154
1134,2022-06-14 03:00:00,21546.0,21591.0,21591.0,21488.0,10.73653494
1133,2022-06-14 03:01:00,21588.0,21499.0,21592.0,21489.0,3.64815552
1132,2022-06-14 03:02:00,21488.0,21402.0,21518.0,21390.0,10.37873023
1131,2022-06-14 03:03:00,21402.0,21446.0,21459.0,21338.0,11.25211996
1130,2022-06-14 03:04:00,21455.0,21407.0,21458.0,21407.0,5.55085937
1129,2022-06-14 03:05:00,21407.0,21485.0,21485.0,21407.0,3.30493926
1128,2022-06-14 03:06:00,21486.0,21544.0,21550.11981074,21485.0,3.18942675
1127,2022-06-14 03:07:00,21541.0,21554.0,21554.0,21491.0,2.43019113
1126,2022-06-14 03:08:00,21552.0,21671.0,21671.0,21551.0,12.33596614
1125,2022-06-14 03:09:00,21651.0,21627.0,21668.0,21613.0,5.4486161300000004
1124,2022-06-14 03:10:00,21631.0,21635.0,21650.0,21579.0,4.03677182
1123,2022-06-14 03:11:00,21635.0,21698.0,21728.0,21633.0,3.65872712
1122,2022-06-14 03:12:00,21696.0,21622.0,21709.0,21622.0,1.22838395
1121,2022-06-14 03:13:00,21618.0,21687.0,21687.0,21612.0,1.40824167
1120,2022-06-14 03:14:00,21686.0,21684.0,21707.0,21654.0,4.83890512
1119,2022-06-14 03:15:00,21672.0,21827.0,21838.0,21672.0,12.66351792
1118,2022-06-14 03:16:00,21827.0,21874.0,21881.0,21788.0,8.21931442
1117,2022-06-14 03:17:00,21872.0,21973.0,21974.0,21842.0,8.52166416
1116,2022-06-14 03:18:00,21973.99944059,21943.0,21987.0,21917.0,7.97877918
1115,2022-06-14 03:19:00,21945.0,21885.0,21945.0,21876.0,4.37472969
1114,2022-06-14 03:20:00,21920.49033796,21841.0,21930.0,21834.14610417,3.11216735
1113,2022-06-14 03:21:00,21869.0,21873.0,21897.0,21823.0,3.62697018
1112,2022-06-14 03:22:00,21862.0,21849.0,21907.0,21832.0,10.18888087
1111,2022-06-14 03:23:00,21855.0,21793.0,21855.0,21785.0,11.01927573
1110,2022-06-14 03:24:00,21793.0,21832.0,21866.0,21776.0,9.80774369
1109,2022-06-14 03:25:00,21825.0,21896.0,21951.0,21825.0,5.3522355600000004
1108,2022-06-14 03:26:00,21894.0,21814.0,21894.0,21804.0,19.47721868
1107,2022-06-14 03:27:00,21804.0,21883.0,21883.0,21798.0,108.53557328
1106,2022-06-14 03:28:00,21891.29721253,21927.0,21948.0,21882.0,105.48469193
1105,2022-06-14 03:29:00,21928.0,21930.0,22001.0,21888.0,117.28497248
1104,2022-06-14 03:30:00,21932.69431598,22030.0,22072.0,21862.1217831,17.73511461
1103,2022-06-14 03:31:00,22029.0,22103.0,22113.0,22015.0,9.03899724
1102,2022-06-14 03:32:00,22065.0,22048.11514569,22101.0,22048.11514569,17.56106451
1101,2022-06-14 03:33:00,22055.0,22253.0,22262.0,22035.0,11.71795985
1100,2022-06-14 03:34:00,22244.0,22227.0,22300.0,22153.58009772,50.46476695
1099,2022-06-14 03:35:00,22239.0,22174.0,22239.0,22139.0,15.99525633
1098,2022-06-14 03:36:00,22168.0,22101.0,22168.0,22091.0,6.02485231
1097,2022-06-14 03:37:00,22100.0,22036.0,22100.0,22024.0,9.25811409
1096,2022-06-14 03:38:00,22023.0,22025.0,22040.0,21976.0,8.87362157
1095,2022-06-14 03:39:00,22021.0,21935.0,22021.0,21924.0,8.93174458
1094,2022-06-14 03:40:00,21934.0,21908.31621303,21934.0,21853.61228286,6.99312647
1093,2022-06-14 03:41:00,21915.0,21965.0,21965.0,21884.0,7.54275248
1092,2022-06-14 03:42:00,21962.0,21973.0,21981.0,21911.0,9.00509787
1091,2022-06-14 03:43:00,21972.0,22017.0,22034.0,21936.0,11.30566214
1090,2022-06-14 03:44:00,22030.0,21960.0,22071.0,21960.0,8.61437774
1089,2022-06-14 03:45:00,21963.0,21931.0,22015.0,21895.0,9.19044911
1088,2022-06-14 03:46:00,21926.0,21896.0,21932.0,21878.28950797,10.12213007
1087,2022-06-14 03:47:00,21899.0,21918.0,21927.0,21879.0,9.78016437
1086,2022-06-14 03:48:00,21912.0,21985.0,21998.0,21912.0,7.53902958
1085,2022-06-14 03:49:00,21959.0,22040.0,22057.0,21936.0,4.36255856
1084,2022-06-14 03:50:00,22044.0,21993.0,22055.0,21988.0,6.59801446
1083,2022-06-14 03:51:00,21990.0,22016.0,22026.0,21959.0,2.72928667
1082,2022-06-14 03:52:00,22012.0,22085.0,22107.0,22012.0,2.80164432
1081,2022-06-14 03:53:00,22098.0,22041.0,22122.0,22041.0,2.7430044700000002
1080,2022-06-14 03:54:00,22041.0,22099.0,22105.17993225,22041.0,4.65196533
1079,2022-06-14 03:55:00,22100.0,22172.0,22212.0,22087.0,5.35765374
1078,2022-06-14 03:56:00,22153.0,22156.0,22156.0,22092.0,4.1414107200000005
1077,2022-06-14 03:57:00,22156.0,22163.0,22170.0,22120.0,4.84017697
1076,2022-06-14 03:58:00,22161.0,22078.0,22161.0,22064.0,3.44379701
1075,2022-06-14 03:59:00,22071.0,22134.0,22134.0,22071.0,2.96641165
1074,2022-06-14 04:00:00,22141.0,22099.0,22161.0,22088.0,28.94364021
1073,2022-06-14 04:01:00,22096.0,22171.0,22171.0,22077.0,83.21320885
1072,2022-06-14 04:02:00,22171.0,22259.0,22296.0,22171.0,16.90523645
1071,2022-06-14 04:03:00,22258.0,22307.0,22338.0,22258.0,17.42871743
1070,2022-06-14 04:04:00,22306.0,22376.0,22473.0,22306.0,13.40419542
1069,2022-06-14 04:05:00,22382.0,22347.49222987,22411.0,22290.0,10.50712905
1068,2022-06-14 04:06:00,22365.0,22376.0,22406.0,22355.0,1.05254716
1067,2022-06-14 04:07:00,22378.0,22379.0,22386.0,22356.0,4.8197081200000005
1066,2022-06-14 04:08:00,22382.0,22296.0,22386.0,22285.0,7.96234351
1065,2022-06-14 04:09:00,22289.0,22236.0,22293.8631239,22223.0,11.29638403
1064,2022-06-14 04:10:00,22237.0,22177.0,22245.0,22176.0,8.54636409
1063,2022-06-14 04:11:00,22176.0,22221.0,22223.0,22172.0,7.45124741
1062,2022-06-14 04:12:00,22222.0,22161.00920227,22225.0,22161.00920227,5.14418436
1061,2022-06-14 04:13:00,22158.57151563,22113.0,22188.0,22111.0,6.6415542
1060,2022-06-14 04:14:00,22114.0,22086.0,22114.0,22082.0,6.7605372599999995
1059,2022-06-14 04:15:00,22096.0,22047.0,22135.0,22047.0,8.9460445
1058,2022-06-14 04:16:00,22048.0,21991.0,22072.0,21975.0,15.150056600000001
1057,2022-06-14 04:17:00,21992.0,21918.0,22001.43848057,21907.0,14.57450693
1056,2022-06-14 04:18:00,21920.0,21908.0,21951.0,21879.70608014,6.43564329
1055,2022-06-14 04:19:00,21912.0,21901.0,21922.0,21843.0,5.60860988
1054,2022-06-14 04:20:00,21872.0,21894.0,21921.0,21859.65067329,7.80842989
1053,2022-06-14 04:21:00,21917.0,21811.0,21931.95255452,21786.0,10.37089496
1052,2022-06-14 04:22:00,21815.0,21793.0,21857.0,21781.0,13.51119909
1051,2022-06-14 04:23:00,21808.82836976,21886.0,21886.84765515,21802.0,3.62921234
1050,2022-06-14 04:24:00,21890.0,21909.0,21957.0,21869.0,110.40906874
