,Date,Open,Close,High,Low,Volume
3233,2022-06-11 16:42:00,28394.0,28406.0,28407.0,28394.0,0.04823408
3232,2022-06-11 16:43:00,28407.0,28404.0,28428.0,28396.0,2.80727847
3231,2022-06-11 16:44:00,28415.0,28428.0,28430.0,28415.0,0.11244248
3230,2022-06-11 16:45:00,28428.0,28483.0,28509.0,28428.0,9.86882372
3229,2022-06-11 16:46:00,28484.0,28475.0,28511.0,28458.0,26.448265160000002
3228,2022-06-11 16:47:00,28481.27560438,28514.0,28515.0,28477.0,1.32977547
3227,2022-06-11 16:48:00,28513.0,28508.0,28518.0,28492.0,0.20834664
3226,2022-06-11 16:49:00,28499.0,28508.0,28508.0,28467.0,2.6487320899999998
3225,2022-06-11 16:50:00,28512.0,28486.0,28525.45055823,28485.0,1.4668962
3224,2022-06-11 16:51:00,28490.0,28477.0,28492.0,28476.0,0.98442773
3223,2022-06-11 16:52:00,28478.0,28470.0,28479.0,28470.0,1.67693948
3222,2022-06-11 16:53:00,28465.0,28467.0,28475.0,28454.0,1.23511533
3221,2022-06-11 16:54:00,28464.0,28482.0,28482.0,28457.0,0.01581065
3220,2022-06-11 16:55:00,28483.0,28459.0,28483.0,28456.0,0.1171587
3219,2022-06-11 16:56:00,28457.0,28438.0,28457.0,28422.0,2.38331393
3218,2022-06-11 16:57:00,28439.0,28439.0,28440.0,28420.0,1.56437695
3217,2022-06-11 16:58:00,28451.0,28440.0,28453.0,28435.0,0.51375804
3216,2022-06-11 16:59:00,28437.0,28492.99006428,28492.99006428,28437.0,6.12410591
3215,2022-06-11 17:00:00,28495.45336419,28468.0,28504.0,28464.0,3.1149139200000002
3214,2022-06-11 17:01:00,28466.0,28424.0,28479.0,28424.0,3.74905583
3213,2022-06-11 17:02:00,28427.0,28460.0,28460.0,28425.0,0.76782174
3212,2022-06-11 17:03:00,28459.0,28467.0,28467.0,28453.0,0.18267069
3211,2022-06-11 17:04:00,28468.0,28497.0,28497.0,28468.0,0.42369585
3210,2022-06-11 17:05:00,28494.94880438,28527.0,28545.0,28494.0,6.84023495
3209,2022-06-11 17:06:00,28519.13985054,28526.0,28586.0,28519.13985054,6.16258201
3208,2022-06-11 17:07:00,28534.7532538,28583.0,28583.29871209,28534.7532538,0.47049601
3207,2022-06-11 17:08:00,28572.0,28552.0,28607.0,28552.0,3.40722537
3206,2022-06-11 17:09:00,28552.0,28508.0,28569.0,28506.0,3.9862446400000002
3205,2022-06-11 17:10:00,28515.0,28540.0,28548.0,28515.0,0.6305517
3204,2022-06-11 17:11:00,28545.0,28548.0,28564.0,28536.0,4.25675934
3203,2022-06-11 17:12:00,28548.0,28533.0,28548.0,28515.41018029,2.11020531
3202,2022-06-11 17:13:00,28528.0,28527.0,28542.0,28521.0,6.03552924
3201,2022-06-11 17:14:00,28521.0,28525.0,28528.0,28518.0,1.47031659
3200,2022-06-11 17:15:00,28518.08806593,28553.0,28563.0,28518.0,1.65770365
3199,2022-06-11 17:16:00,28554.0,28549.0,28565.0,28540.0,1.5278188400000001
3198,2022-06-11 17:17:00,28560.0,28544.0,28560.0,28542.93686183,1.68828328
3197,2022-06-11 17:18:00,28544.0,28506.0,28545.0,28501.0,8.04639218
3196,2022-06-11 17:19:00,28509.45846536,28524.0,28524.0,28509.45846536,1.03271698
3195,2022-06-11 17:20:00,28517.0,28510.0,28524.0,28510.0,0.8356240100000001
3194,2022-06-11 17:21:00,28511.0,28495.0,28514.0,28486.0,2.74112149
3193,2022-06-11 17:22:00,28503.0,28491.79345054,28503.0,28486.0,0.65396474
3192,2022-06-11 17:23:00,28491.0,28481.0,28491.79345054,28479.0,3.71472412
3191,2022-06-11 17:24:00,28481.0,28492.0,28497.0,28464.0,3.90909759
3190,2022-06-11 17:25:00,28501.25951208,28504.36198494,28524.0,28496.0,7.48500822
3189,2022-06-11 17:26:00,28510.0,28563.87470668,28564.0,28510.0,11.00121595
3188,2022-06-11 17:27:00,28558.0,28555.0,28562.0,28555.0,1.61727425
3187,2022-06-11 17:28:00,28555.69170744,28530.0,28555.69170744,28530.0,2.19535086
3186,2022-06-11 17:29:00,28528.0,28540.0,28541.22732747,28520.0,1.45390951
3185,2022-06-11 17:30:00,28546.48625055,28530.3988007,28550.69338901,28530.3988007,2.79429791
3184,2022-06-11 17:31:00,28536.0,28497.0,28536.0,28497.0,2.29604502
3183,2022-06-11 17:32:00,28494.94880438,28480.0,28504.0,28463.0,2.70290403
3182,2022-06-11 17:33:00,28479.48432372,28559.0,28559.0,28470.0,3.78604678
3181,2022-06-11 17:34:00,28559.41125255,28569.0,28623.0,28559.41125255,4.1768532
3180,2022-06-11 17:35:00,28573.0,28560.0,28576.0,28555.0,1.8746062700000001
3179,2022-06-11 17:36:00,28561.0,28548.58981978,28561.0,28548.0,1.9661826900000001
3178,2022-06-11 17:37:00,28548.0,28575.5822549,28575.5822549,28543.0,2.51619808
3177,2022-06-11 17:38:00,28575.5822549,28578.0,28585.0,28575.5822549,0.95552223
3176,2022-06-11 17:39:00,28577.0,28606.0,28611.0,28563.0,2.5818329
3175,2022-06-11 17:40:00,28600.0,28595.0,28612.0,28592.0,0.5589393699999999
3174,2022-06-11 17:41:00,28595.0,28558.0,28602.0,28558.0,2.17772823
3173,2022-06-11 17:42:00,28551.0,28534.0,28563.0,28533.0,0.74407707
3172,2022-06-11 17:43:00,28536.0,28533.0,28552.0,28533.0,2.39348773
3171,2022-06-11 17:44:00,28533.0,28536.0,28546.0,28525.45055823,0.76361798
3170,2022-06-11 17:45:00,28535.96840439,28541.0,28551.0,28535.0,0.90214456
3169,2022-06-11 17:46:00,28540.0,28521.0,28540.0,28519.0,2.33626103
3168,2022-06-11 17:47:00,28520.0,28520.0,28531.0,28520.0,2.00655061
3167,2022-06-11 17:48:00,28531.0,28525.01296312,28531.0,28520.0,1.27195201
3166,2022-06-11 17:49:00,28520.0,28524.0,28525.0,28512.0,8.43342397
3165,2022-06-11 17:50:00,28525.0,28528.0,28528.0,28525.0,0.84827388
3164,2022-06-11 17:51:00,28533.0,28531.0,28556.0,28526.0,1.0936134800000001
3163,2022-06-11 17:52:00,28535.96840439,28527.0,28539.79276258,28525.0,1.3389957
3162,2022-06-11 17:53:00,28528.0,28510.72557362,28539.0,28508.0,1.36212777
3161,2022-06-11 17:54:00,28510.72557362,28551.0,28551.0,28501.0,0.9617542
3160,2022-06-11 17:55:00,28551.0,28572.0,28582.0,28551.0,0.72795104
3159,2022-06-11 17:56:00,28570.0,28572.0,28578.0,28570.0,0.40018787
3158,2022-06-11 17:57:00,28569.0,28572.0,28578.0,28563.0,0.30805077000000003
3157,2022-06-11 17:58:00,28583.0,28585.0,28586.0,28576.0,0.4447
3156,2022-06-11 17:59:00,28579.0,28531.0,28579.0,28531.0,2.09098181
3155,2022-06-11 18:00:00,28536.0,28546.0,28551.0,28522.0,1.32962503
3154,2022-06-11 18:01:00,28546.48625055,28533.0,28547.0,28532.0,1.54490781
3153,2022-06-11 18:02:00,28533.0,28541.0,28546.0,28532.0,0.47561276
3152,2022-06-11 18:03:00,28540.813527,28517.0,28550.0,28516.44506648,1.80557097
3151,2022-06-11 18:04:00,28517.0,28521.0,28529.0,28515.0,1.44830485
3150,2022-06-11 18:05:00,28521.0,28573.0,28579.20556115,28521.0,4.58562154
3149,2022-06-11 18:06:00,28576.74226124,28562.0,28580.0,28557.0,0.89735248
3148,2022-06-11 18:07:00,28562.0,28570.58401146,28571.0,28562.0,0.91074676
3147,2022-06-11 18:08:00,28569.0,28570.0,28572.0,28565.41837363,1.09522626
3146,2022-06-11 18:09:00,28571.0,28585.0,28585.0,28571.0,0.2446
3145,2022-06-11 18:10:00,28584.0,28521.0,28586.0,28521.0,2.55432699
3144,2022-06-11 18:11:00,28526.0,28493.0,28526.0,28491.0,3.72816634
3143,2022-06-11 18:12:00,28493.0,28491.0,28518.0,28484.0,4.3435272
3142,2022-06-11 18:13:00,28502.0,28532.0,28532.0,28500.0,1.94863481
3141,2022-06-11 18:14:00,28532.0,28528.0,28537.0,28526.0,0.25014008
3140,2022-06-11 18:15:00,28532.0,28500.0,28532.0,28489.0,1.79970435
3139,2022-06-11 18:16:00,28494.0,28527.0,28527.0,28494.0,6.49156527
3138,2022-06-11 18:17:00,28535.0,28519.13985054,28545.0,28519.0,4.14669799
3137,2022-06-11 18:18:00,28519.13985054,28505.0,28519.13985054,28502.0,1.02818213
3136,2022-06-11 18:19:00,28509.0,28579.0,28580.0,28509.0,7.99267402
3135,2022-06-11 18:20:00,28567.0,28585.0,28587.0,28567.0,0.30045278000000003
3134,2022-06-11 18:21:00,28586.0,28572.0,28605.0,28572.0,0.82007957
3133,2022-06-11 18:22:00,28573.0,28592.0,28592.0,28573.0,0.4792859
3132,2022-06-11 18:23:00,28589.0,28577.0,28589.0,28570.0,0.46323935
3131,2022-06-11 18:24:00,28576.41525829,28547.0,28576.41525829,28547.0,1.63985746
3130,2022-06-11 18:25:00,28544.0,28551.0,28551.0,28518.0,4.85551682
3129,2022-06-11 18:26:00,28546.0,28548.0,28553.0,28545.0,1.03139159
3128,2022-06-11 18:27:00,28548.0,28552.0,28552.79695824,28548.0,1.5969584700000001
3127,2022-06-11 18:28:00,28550.0,28544.0,28550.0,28544.0,0.02184332
3126,2022-06-11 18:29:00,28547.0,28551.0,28551.0,28547.0,0.005190660000000001
3125,2022-06-11 18:30:00,28552.79695824,28552.79695824,28552.79695824,28550.0,0.6767689
3124,2022-06-11 18:31:00,28552.79695824,28570.0,28570.0,28552.71607135,0.27234943
3123,2022-06-11 18:32:00,28570.0,28601.0,28602.0,28570.0,0.5135496900000001
3122,2022-06-11 18:33:00,28602.0,28585.0,28602.0,28580.0,0.017939300000000002
3121,2022-06-11 18:34:00,28595.0,28606.0,28606.0,28595.0,4.03752814
3120,2022-06-11 18:35:00,28605.0,28625.0,28626.0,28590.0,1.16916366
3119,2022-06-11 18:36:00,28624.0,28611.0,28624.0,28605.0,0.01669961
3118,2022-06-11 18:37:00,28620.0,28624.0,28625.0,28620.0,0.28982958000000003
3117,2022-06-11 18:38:00,28616.0,28785.0,28787.0,28616.0,28.8842663
3116,2022-06-11 18:39:00,28789.0,28710.0,28803.0,28709.0,20.06085777
3115,2022-06-11 18:40:00,28718.0,28674.80397364,28745.0,28674.80397364,9.38197168
3114,2022-06-11 18:41:00,28665.3379121,28663.0,28679.0,28654.0,1.33200809
3113,2022-06-11 18:42:00,28661.0,28641.0,28672.0,28637.0,6.87809105
3112,2022-06-11 18:43:00,28650.0,28646.40578902,28650.0,28639.0,0.64061215
3111,2022-06-11 18:44:00,28656.0,28618.0,28656.0,28614.0,1.91340521
3110,2022-06-11 18:45:00,28613.0,28622.0,28631.0,28610.0,2.00753423
3109,2022-06-11 18:46:00,28614.0,28609.0,28619.0,28608.54154286,1.96492164
3108,2022-06-11 18:47:00,28604.0,28609.0,28612.0,28601.0,1.67109199
3107,2022-06-11 18:48:00,28609.14969039,28642.01970886,28644.0,28609.0,0.50044658
3106,2022-06-11 18:49:00,28644.11601559,28633.39815918,28644.11601559,28626.0,0.43447162
3105,2022-06-11 18:50:00,28633.70051447,28628.0,28633.70051447,28618.0,0.58498726
3104,2022-06-11 18:51:00,28628.0,28655.56785837,28655.56785837,28628.0,0.26981331999999997
3103,2022-06-11 18:52:00,28656.79950833,28698.0,28698.9950198,28656.79950833,0.48487725
3102,2022-06-11 18:53:00,28699.0,28679.0,28699.0,28673.0,1.70937459
3101,2022-06-11 18:54:00,28687.0,28673.0,28692.0,28671.0,0.25332
3100,2022-06-11 18:55:00,28672.0,28645.0,28678.0,28645.0,1.59821421
3099,2022-06-11 18:56:00,28647.0,28654.0,28654.0,28647.0,0.01014335
3098,2022-06-11 18:57:00,28659.0,28652.71649672,28670.0,28652.71649672,0.9767271000000001
3097,2022-06-11 18:58:00,28655.56785837,28650.0,28655.56785837,28648.57980178,0.03582
3096,2022-06-11 18:59:00,28647.45757364,28646.0,28647.45757364,28646.0,0.93890764
3095,2022-06-11 19:00:00,28646.0,28629.0,28646.40578902,28628.0,1.81942623
3094,2022-06-11 19:01:00,28634.0,28623.0,28634.0,28623.0,0.08498
3093,2022-06-11 19:02:00,28627.0,28669.0,28669.0,28627.0,1.0139541
3092,2022-06-11 19:03:00,28668.0,28666.0,28669.0,28666.0,0.05990079
3091,2022-06-11 19:04:00,28670.0,28667.0,28670.0,28666.0,0.022784000000000002
3090,2022-06-11 19:05:00,28667.0,28657.0,28667.0,28648.0,0.07631407
3089,2022-06-11 19:06:00,28655.0,28690.0,28690.0,28647.0,0.29294374
3088,2022-06-11 19:07:00,28691.0,28751.0,28758.0,28691.0,2.21074714
3087,2022-06-11 19:08:00,28752.0,28748.0,28760.0,28745.0,4.59075759
3086,2022-06-11 19:09:00,28730.0,28740.0,28746.0,28712.0,3.13694459
3085,2022-06-11 19:10:00,28742.0,28748.0,28749.0,28741.0,0.57854034
3084,2022-06-11 19:11:00,28745.29516935,28741.0,28750.0,28737.0,1.92765221
3083,2022-06-11 19:12:00,28747.0,28750.0,28760.17445667,28744.0,1.19398098
3082,2022-06-11 19:13:00,28754.0,28746.0,28757.0,28746.0,1.27661927
3081,2022-06-11 19:14:00,28747.37711211,28763.0,28767.0,28746.78309808,0.57536156
3080,2022-06-11 19:15:00,28765.25745058,28747.0,28772.61994289,28747.0,1.62845923
3079,2022-06-11 19:16:00,28735.0,28732.0,28736.36759696,28716.0,1.66644166
3078,2022-06-11 19:17:00,28737.0,28732.0,28740.0,28732.0,0.82908354
3077,2022-06-11 19:18:00,28732.0,28749.0,28762.0,28732.0,0.54172325
3076,2022-06-11 19:19:00,28745.0,28752.0,28758.0,28745.0,0.00534207
3075,2022-06-11 19:20:00,28757.0,28738.0,28757.0,28738.0,0.02031761
3074,2022-06-11 19:21:00,28736.0,28716.28055908,28741.06640442,28716.28055908,1.57476992
3073,2022-06-11 19:22:00,28711.0,28703.0,28719.0,28703.0,1.5325696899999999
3072,2022-06-11 19:23:00,28709.0,28710.0,28715.0,28709.0,0.44298116
3071,2022-06-11 19:24:00,28710.0,28707.0,28710.0,28703.0,1.5370766900000001
3070,2022-06-11 19:25:00,28709.0,28709.0,28714.0,28706.0,0.00521434
3069,2022-06-11 19:26:00,28707.0,28714.0,28714.0,28703.0,2.0153621
3068,2022-06-11 19:27:00,28703.0,28703.0,28717.0,28703.0,0.16775873000000002
3067,2022-06-11 19:28:00,28703.0,28702.0,28712.0,28702.0,2.1811939000000002
3066,2022-06-11 19:29:00,28692.0,28694.0,28701.0,28692.0,0.60026009
3065,2022-06-11 19:30:00,28693.0,28728.0,28728.0,28693.0,0.06927513
3064,2022-06-11 19:31:00,28725.0,28707.0,28728.23520573,28707.0,0.00038172
3063,2022-06-11 19:32:00,28712.0,28709.0,28712.0,28707.0,0.00379036
3062,2022-06-11 19:33:00,28710.0,28730.0,28730.0,28710.0,0.01016844
3061,2022-06-11 19:34:00,28725.0,28725.0,28725.0,28721.0,0.4146551
3060,2022-06-11 19:35:00,28723.0,28693.0,28734.0,28693.0,19.24109515
3059,2022-06-11 19:36:00,28693.0,28687.0,28693.0,28669.0,2.20357222
3058,2022-06-11 19:37:00,28700.0,28708.0,28713.0,28700.0,0.33075024999999997
3057,2022-06-11 19:38:00,28708.0,28699.0,28708.0,28699.0,3.07948456
3056,2022-06-11 19:39:00,28698.0,28685.0,28698.0,28685.0,0.040248070000000004
3055,2022-06-11 19:40:00,28685.0,28686.0,28687.36360428,28685.0,0.10048675
3054,2022-06-11 19:41:00,28686.0,28686.37360441,28686.37360441,28686.0,0.13408426
3053,2022-06-11 19:42:00,28686.0,28688.0,28688.0,28686.0,0.39747252
3052,2022-06-11 19:43:00,28694.0,28686.37360441,28694.0,28686.0,0.35262558
3051,2022-06-11 19:44:00,28686.0,28686.0,28686.0,28685.0,1.90739946
3050,2022-06-11 19:45:00,28686.0,28691.0,28715.0,28685.0,20.88205606
3049,2022-06-11 19:46:00,28689.0,28668.0,28689.0,28668.0,3.44482116
3048,2022-06-11 19:47:00,28667.0,28670.0,28675.0,28657.0,2.16510098
3047,2022-06-11 19:48:00,28671.0,28672.0,28672.0,28671.0,0.3182775
3046,2022-06-11 19:49:00,28674.0,28685.0,28685.3218198,28674.0,0.3182
3045,2022-06-11 19:50:00,28678.0,28686.0,28686.0,28678.0,0.33902737
3044,2022-06-11 19:51:00,28684.0,28641.14686594,28684.0,28629.0,3.6588639400000003
3043,2022-06-11 19:52:00,28643.0,28663.23434287,28663.23434287,28638.0,0.421404
3042,2022-06-11 19:53:00,28662.0,28661.0,28668.0,28653.0,0.95714338
3041,2022-06-11 19:54:00,28659.0,28668.0,28668.0,28656.0,0.263694
3040,2022-06-11 19:55:00,28668.0,28648.50935825,28669.0,28648.0,1.8229413
3039,2022-06-11 19:56:00,28648.50935825,28657.0,28658.0,28648.50935825,0.6688442
3038,2022-06-11 19:57:00,28657.0,28649.0,28657.0,28648.0,1.18166736
3037,2022-06-11 19:58:00,28649.0,28641.0,28649.0,28638.0,1.34115662
3036,2022-06-11 19:59:00,28637.09310904,28637.0,28637.09310904,28620.0,3.40849729
3035,2022-06-11 20:00:00,28628.49276391,28609.59332748,28632.0,28605.0,2.78553833
3034,2022-06-11 20:01:00,28605.0,28616.0,28625.51690644,28605.0,0.97442592
3033,2022-06-11 20:02:00,28617.0,28617.33329842,28647.0,28617.0,0.79367985
3032,2022-06-11 20:03:00,28617.0,28628.0,28630.0,28609.0,1.07756517
3031,2022-06-11 20:04:00,28620.0,28620.0,28626.0,28614.0,0.2696
3030,2022-06-11 20:05:00,28621.0,28619.0,28622.54104898,28619.0,0.3211
3029,2022-06-11 20:06:00,28612.46010994,28612.0,28612.86951222,28612.0,0.375187
3028,2022-06-11 20:07:00,28612.74868133,28612.0,28616.0,28612.0,0.24483181
3027,2022-06-11 20:08:00,28612.74868133,28616.95581979,28616.95581979,28612.74868133,0.24701844
3026,2022-06-11 20:09:00,28616.0,28621.0,28621.0,28612.0,0.2933
3025,2022-06-11 20:10:00,28614.0,28574.0,28617.0,28569.0,4.90680292
3024,2022-06-11 20:11:00,28576.0,28592.76477363,28604.3344044,28576.0,2.48502437
3023,2022-06-11 20:12:00,28599.0,28613.0,28613.0,28593.0,0.8513556
3022,2022-06-11 20:13:00,28610.0,28597.0,28610.0,28586.0,1.01379233
3021,2022-06-11 20:14:00,28597.0,28596.0,28597.0,28592.0,0.3149
3020,2022-06-11 20:15:00,28597.0,28601.0,28601.0,28594.27040307,0.12658193
3019,2022-06-11 20:16:00,28602.0,28612.0,28620.30915588,28601.0,1.1746408799999999
3018,2022-06-11 20:17:00,28616.0,28606.0,28618.0,28606.0,0.3744
3017,2022-06-11 20:18:00,28616.0,28644.0,28644.0,28615.0,0.25919195
3016,2022-06-11 20:19:00,28649.56114287,28620.0,28657.0,28620.0,5.8287688
3015,2022-06-11 20:20:00,28616.0,28587.0,28616.0,28572.0,1.57031279
3014,2022-06-11 20:21:00,28585.0,28578.0,28585.0,28562.26301978,3.05294405
3013,2022-06-11 20:22:00,28578.0,28583.0,28615.0,28578.0,2.56165379
3012,2022-06-11 20:23:00,28582.0,28590.0,28591.0,28582.0,0.6354862
3011,2022-06-11 20:24:00,28583.0,28596.0,28597.0,28583.0,0.39941627
3010,2022-06-11 20:25:00,28598.0,28578.0,28599.0,28578.0,0.6366161
3009,2022-06-11 20:26:00,28578.0,28560.0,28579.0,28559.0,2.11859489
3008,2022-06-11 20:27:00,28559.0,28561.0,28565.0,28556.0,0.77648491
3007,2022-06-11 20:28:00,28560.0,28557.0,28560.0,28548.0,2.2660362
3006,2022-06-11 20:29:00,28553.0,28555.0,28559.0,28553.0,0.15236201
3005,2022-06-11 20:30:00,28558.0,28517.0,28558.0,28505.0,6.07421686
3004,2022-06-11 20:31:00,28511.0,28506.0,28517.0,28488.0,1.96059296
3003,2022-06-11 20:32:00,28498.0,28523.0,28526.0,28498.0,0.86636907
3002,2022-06-11 20:33:00,28529.0,28510.0,28529.0,28499.0,0.37007536
3001,2022-06-11 20:34:00,28510.0,28481.27560438,28510.0,28479.0,2.89543112
3000,2022-06-11 20:35:00,28486.0,28523.0,28523.0,28486.0,4.42723601
2999,2022-06-11 20:36:00,28522.0,28514.0,28522.0,28510.0,0.18242184
2998,2022-06-11 20:37:00,28517.03628131,28523.0,28530.0,28517.0,0.25108466
2997,2022-06-11 20:38:00,28543.0,28551.0,28551.97216233,28541.0,1.44035916
2996,2022-06-11 20:39:00,28552.0,28555.0,28562.0,28552.0,0.1592
2995,2022-06-11 20:40:00,28541.0,28556.0,28556.0,28525.0,0.81454878
2994,2022-06-11 20:41:00,28556.0,28548.0,28556.0,28548.0,0.48946342
2993,2022-06-11 20:42:00,28548.0,28516.0,28548.0,28516.0,0.76465066
2992,2022-06-11 20:43:00,28515.0,28519.0,28525.0,28515.0,0.18470026
2991,2022-06-11 20:44:00,28517.0,28534.86225483,28534.86225483,28514.0,0.46443244
2990,2022-06-11 20:45:00,28534.0,28514.0,28534.0,28514.0,0.95790699
2989,2022-06-11 20:46:00,28514.0,28547.0,28547.0,28514.0,1.05439172
2988,2022-06-11 20:47:00,28546.0,28540.0,28550.0,28540.0,0.051352999999999996
2987,2022-06-11 20:48:00,28536.0,28531.76126593,28545.0,28528.0,0.066
2986,2022-06-11 20:49:00,28526.0,28520.0,28526.0,28514.0,0.16959971
2985,2022-06-11 20:50:00,28523.0,28523.0,28523.0,28515.0,0.64236399
2984,2022-06-11 20:51:00,28522.0,28537.38948738,28543.0,28522.0,0.24961052
2983,2022-06-11 20:52:00,28537.0,28518.0,28537.0,28514.0,0.4855
2982,2022-06-11 20:53:00,28514.0,28515.0,28518.0,28514.0,0.08391008
2981,2022-06-11 20:54:00,28516.0,28512.0,28519.13985054,28512.0,0.68926916
2980,2022-06-11 20:55:00,28512.0,28495.50064558,28512.82914285,28495.50064558,1.6033574
2979,2022-06-11 20:56:00,28495.0,28471.0,28507.0,28471.0,3.04756341
2978,2022-06-11 20:57:00,28470.0,28440.0,28470.0,28425.0,3.6867959900000002
2977,2022-06-11 20:58:00,28440.0,28443.0,28470.0,28395.0,22.37147662
2976,2022-06-11 20:59:00,28437.0,28425.53101976,28454.52008049,28423.0,2.47172295
2975,2022-06-11 21:00:00,28434.0,28419.11511054,28455.0,28419.11511054,6.87232605
2974,2022-06-11 21:01:00,28420.0,28426.0,28426.0,28415.09290233,0.30304731
2973,2022-06-11 21:02:00,28423.0,28464.0,28469.0,28421.0,0.32615327
2972,2022-06-11 21:03:00,28462.70307972,28449.0,28465.0,28442.0,0.36564947
2971,2022-06-11 21:04:00,28448.0,28463.0,28468.0,28448.0,0.11794509
2970,2022-06-11 21:05:00,28465.0,28468.0,28469.0,28465.0,0.3443062
2969,2022-06-11 21:06:00,28469.0,28483.0,28483.0,28469.0,0.30428527
2968,2022-06-11 21:07:00,28497.0,28501.0,28512.0,28497.0,0.47925041
2967,2022-06-11 21:08:00,28501.0,28499.0,28503.0,28496.0,0.11809335
2966,2022-06-11 21:09:00,28489.0,28521.0,28526.0,28489.0,3.48361515
2965,2022-06-11 21:10:00,28509.673789,28512.0,28513.0,28509.673789,0.62572269
2964,2022-06-11 21:11:00,28512.0,28498.0,28514.0,28496.000589,2.67152418
2963,2022-06-11 21:12:00,28522.0,28522.0,28522.0,28517.0,1.31803352
2962,2022-06-11 21:13:00,28522.0,28522.0,28522.0,28521.0,0.53789268
2961,2022-06-11 21:14:00,28522.0,28547.0,28547.0,28522.0,3.2258779
2960,2022-06-11 21:15:00,28547.24568545,28554.0,28554.0,28547.24568545,0.0998
2959,2022-06-11 21:16:00,28553.0,28592.0,28592.0,28553.0,1.24296672
2958,2022-06-11 21:17:00,28592.0,28573.0,28594.0,28560.0,4.46445604
2957,2022-06-11 21:18:00,28566.0,28547.0,28573.0,28547.0,0.9474632000000001
2956,2022-06-11 21:19:00,28548.0,28564.0,28564.0,28548.0,0.1816
2955,2022-06-11 21:20:00,28561.0,28564.0,28565.0,28561.0,0.18760822000000002
2954,2022-06-11 21:21:00,28549.0,28592.0,28593.0,28548.58981978,6.28009155
2953,2022-06-11 21:22:00,28593.98536061,28589.0,28602.0,28585.0,1.69829661
2952,2022-06-11 21:23:00,28585.0,28585.0,28587.0,28585.0,0.71919993
2951,2022-06-11 21:24:00,28585.0,28594.0,28594.0,28585.0,0.0696997
2950,2022-06-11 21:25:00,28593.0,28591.0,28593.0,28590.6612044,0.23839595
2949,2022-06-11 21:26:00,28591.0,28614.0,28614.0,28585.0,0.3713532
2948,2022-06-11 21:27:00,28613.0,28604.0,28613.0,28601.0,0.65554454
2947,2022-06-11 21:28:00,28605.0,28594.0,28605.0,28584.0,9.65094717
2946,2022-06-11 21:29:00,28594.0,28589.0,28594.0,28589.0,0.55657387
2945,2022-06-11 21:30:00,28589.0,28591.0,28594.0,28589.0,0.21016795
2944,2022-06-11 21:31:00,28590.0,28585.0,28590.0,28585.0,0.98047074
2943,2022-06-11 21:32:00,28585.0,28585.34283068,28586.0,28585.0,1.69081494
2942,2022-06-11 21:33:00,28585.0,28558.0,28585.0,28553.0,1.82520893
2941,2022-06-11 21:34:00,28556.0,28556.0,28558.0,28556.0,0.1089889
2940,2022-06-11 21:35:00,28557.0,28555.0,28557.0,28555.0,1.40038149
2939,2022-06-11 21:36:00,28555.95231209,28558.0,28558.0,28555.0,0.10526786000000002
2938,2022-06-11 21:37:00,28558.0,28572.0,28586.0,28558.0,0.19389383
2937,2022-06-11 21:38:00,28577.0,28600.0,28600.0,28577.0,0.19159366
2936,2022-06-11 21:39:00,28599.47815364,28615.10140532,28615.10140532,28599.0,0.89849751
2935,2022-06-11 21:40:00,28615.10140532,28636.0,28636.0,28615.10140532,0.3292292
2934,2022-06-11 21:41:00,28637.0,28621.0,28639.0,28618.0,0.69687234
2933,2022-06-11 21:42:00,28623.0,28619.0,28624.0,28619.0,0.3792423
2932,2022-06-11 21:43:00,28619.0,28625.0,28625.0,28619.0,0.2493
2931,2022-06-11 21:44:00,28625.0,28626.0,28631.0,28625.0,0.34144242
2930,2022-06-11 21:45:00,28626.0,28624.0,28629.0,28624.0,0.2593
2929,2022-06-11 21:46:00,28623.0,28612.0,28623.0,28611.0,0.225936
2928,2022-06-11 21:47:00,28611.38158349,28597.0,28611.38158349,28595.0,2.15496804
2927,2022-06-11 21:48:00,28587.0,28586.0,28594.0,28585.0,1.05948914
2926,2022-06-11 21:49:00,28582.24692747,28610.0,28610.0,28582.0,1.15243401
2925,2022-06-11 21:50:00,28605.0,28603.0,28612.0,28603.0,0.9342160399999999
2924,2022-06-11 21:51:00,28602.0,28615.0,28615.0,28598.0,0.8742748
2923,2022-06-11 21:52:00,28615.0,28611.0,28616.0,28608.0,0.84567579
2922,2022-06-11 21:53:00,28611.0,28592.0,28611.0,28591.0,2.06400266
2921,2022-06-11 21:54:00,28592.0,28597.0,28598.0,28591.0,2.99264098
2920,2022-06-11 21:55:00,28597.0,28598.0,28605.0,28596.0,3.3811865599999997
2919,2022-06-11 21:56:00,28598.0,28577.0,28598.0,28577.0,4.31078977
2918,2022-06-11 21:57:00,28573.0,28574.0,28580.0,28570.0,3.3900216100000002
2917,2022-06-11 21:58:00,28574.0,28576.0,28577.0,28572.0,1.65336195
2916,2022-06-11 21:59:00,28583.29871209,28580.0,28586.0,28579.0,1.97519101
2915,2022-06-11 22:00:00,28579.09157363,28589.0,28597.0,28572.0,3.5216073000000003
2914,2022-06-11 22:01:00,28590.0,28583.0,28590.0,28579.0,2.10404256
2913,2022-06-11 22:02:00,28583.0,28591.0,28591.0,28583.0,2.62062253
2912,2022-06-11 22:03:00,28594.0,28571.0,28594.0,28570.0,4.29897174
2911,2022-06-11 22:04:00,28569.0,28575.0,28576.0,28562.0,2.64323832
